<<<<<<< HEAD
id,region,sexo,tramo_etario,informalidad,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion,tramos_ganancias,rama_economica,ganancia_final
28019609,Metropolitana,Hombre,15 a 24 años,Informal,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,300000.0
85823606,Metropolitana,Mujer,35 a 44 años,Informal,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,350000.0
28387250,Biobío,Mujer,25 a 34 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,129000.0
50136874,Los Ríos,Hombre,65 años o más,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,300000.0
46322327,Arica y Parinacota,Mujer,45 a 54 años,Formal,Básica completa / Media incompleta,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Construcción,780000.0
72279090,Ñuble,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",300000.0
21671182,Maule,Hombre,65 años o más,Formal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar,De $1.000.000 a $1.500.000,"Agricultura, silvicultura y pesca",2000000.0
47361960,Atacama,Hombre,45 a 54 años,Formal,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $1.500.000 a $2.500.000,Comercio,2500000.0
85140791,Arica y Parinacota,Mujer,45 a 54 años,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Explotación de minas,210000.0
86399027,Arica y Parinacota,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,50000.0
32590826,Metropolitana,Hombre,45 a 54 años,Formal,Superior completa (IP/CFT),En su propio hogar,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Suministro de electricidad y agua,8000000.0
35163834,Maule,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Construcción,400000.0
21518743,Atacama,Hombre,45 a 54 años,Formal,Media completa,En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Suministro de electricidad y agua,4000000.0
22582280,Aysén,Hombre,55 a 64 años,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,800000.0
63321217,Valparaíso,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Industrias manufactureras,350000.0
73675197,Valparaíso,Mujer,35 a 44 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,300000.0
69494280,Metropolitana,Mujer,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,130000.0
48367606,Metropolitana,Hombre,45 a 54 años,Formal,Superior completa (Universitaria o más),No tiene un lugar fijo,Solo ahorros/recursos propios,Complementar ingresos,Menos de $300.000,Comercio,350000.0
82048904,O'Higgins,Hombre,35 a 44 años,Formal,Media completa,En su propio hogar,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Suministro de electricidad y agua,550000.0
58886073,Magallanes,Hombre,25 a 34 años,Formal,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,600000.0
47122200,La Araucanía,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,300000.0
81299421,La Araucanía,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Industrias manufactureras,400000.0
57236797,Biobío,Mujer,25 a 34 años,Informal,Superior completa (IP/CFT),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,180000.0
72320362,Arica y Parinacota,Mujer,45 a 54 años,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Suministro de electricidad y agua,250000.0
25873966,Biobío,Mujer,35 a 44 años,Formal,Superior completa (IP/CFT),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,700000.0
86357058,Metropolitana,Mujer,35 a 44 años,Informal,Media completa,Predio agrícola,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,700000.0
81397379,Metropolitana,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Comercio,680000.0
15338157,Metropolitana,Hombre,55 a 64 años,Formal,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Suministro de electricidad y agua,1200000.0
49557280,Metropolitana,Mujer,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,250000.0
63936954,Tarapacá,Hombre,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,480000.0
23694986,Metropolitana,Hombre,45 a 54 años,Informal,Superior incompleta (IP/CFT/Univ),Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,387000.0
75724970,La Araucanía,Mujer,45 a 54 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,-350000.0
63226334,La Araucanía,Hombre,45 a 54 años,Formal,Superior completa (Universitaria o más),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,250000.0
72408813,La Araucanía,Mujer,25 a 34 años,Informal,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,300000.0
67620349,Maule,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,"Agricultura, silvicultura y pesca",80000.0
63793718,Arica y Parinacota,Mujer,65 años o más,Formal,Básica completa / Media incompleta,En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Suministro de electricidad y agua,7.33333333333333
51390121,Maule,Hombre,65 años o más,Informal,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Construcción,550000.0
53918615,Metropolitana,Hombre,35 a 44 años,Formal,Básica completa / Media incompleta,En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Explotación de minas,1000000.0
69465930,Magallanes,Mujer,65 años o más,Informal,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,-50000.0
59376316,Metropolitana,Mujer,65 años o más,Formal,Superior completa (Universitaria o más),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Tradición familiar,De $600.000 a $1.000.000,Comercio,1100000.0
67381372,Metropolitana,Mujer,45 a 54 años,Informal,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,400000.0
81030140,Metropolitana,Mujer,25 a 34 años,Informal,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Complementar ingresos,Menos de $300.000,Explotación de minas,150000.0
61238064,Metropolitana,Hombre,45 a 54 años,Informal,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Construcción,400000.0
57589730,Metropolitana,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Industrias manufactureras,350000.0
74697748,Metropolitana,Mujer,25 a 34 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Explotación de minas,30000.0
26546232,Metropolitana,Hombre,65 años o más,Informal,Básica completa / Media incompleta,Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,60000.0
65895821,Magallanes,Hombre,65 años o más,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,100000.0
74337020,Metropolitana,Hombre,55 a 64 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,250000.0
60982006,Biobío,Hombre,65 años o más,Formal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Tradición familiar,De $600.000 a $1.000.000,Industrias manufactureras,1400000.0
46887641,Metropolitana,Hombre,15 a 24 años,Informal,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Industrias manufactureras,600000.0
83845107,Ñuble,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,400000.0
41909817,Metropolitana,Hombre,65 años o más,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Comercio,1500000.0
85759332,Coquimbo,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Explotación de minas,30000.0
67908109,Metropolitana,Mujer,45 a 54 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,350000.0
46946516,Metropolitana,Mujer,65 años o más,Informal,Básica completa / Media incompleta,Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,25000.0
33908922,Atacama,Mujer,55 a 64 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Complementar ingresos,Menos de $300.000,Comercio,144000.0
63186753,Biobío,Mujer,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,380000.0
42697416,Metropolitana,Hombre,55 a 64 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,1000000.0
18938943,Atacama,Hombre,65 años o más,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,600000.0
18598038,Metropolitana,Hombre,35 a 44 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,250000.0
34331556,Metropolitana,Mujer,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $600.000 a $1.000.000,Comercio,1400000.0
46390749,Aysén,Mujer,45 a 54 años,Formal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",400000.0
83399301,Metropolitana,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Construcción,650000.0
51802149,Metropolitana,Hombre,25 a 34 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Comercio,1000000.0
87647082,Metropolitana,Hombre,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Tradición familiar,Menos de $300.000,Suministro de electricidad y agua,400000.0
50281668,Metropolitana,Mujer,65 años o más,Formal,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Comercio,1000000.0
42950991,Maule,Hombre,65 años o más,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",170000.0
52358401,Maule,Mujer,65 años o más,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,0.0
31655986,O'Higgins,Hombre,35 a 44 años,Formal,Superior completa (IP/CFT),Otro lugar fijo fuera del hogar,Subsidios públicos / Fondos del Estado,Otra razón,Menos de $300.000,Comercio,100000.0
40328985,O'Higgins,Mujer,25 a 34 años,Informal,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,450000.0
83011736,Maule,Hombre,25 a 34 años,Informal,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Suministro de electricidad y agua,400000.0
33706522,Metropolitana,Hombre,55 a 64 años,Formal,Media completa,Obra en construcción,Solo ahorros/recursos propios,Otra razón,Menos de $300.000,Industrias manufactureras,250000.0
59690354,Valparaíso,Hombre,55 a 64 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,500000.0
